player_id;team_external_id;player_name_pt;player_name_en;team_name_pt;team_name_en;team_abbreviation;position_code;position_pt;position_en;player_image_url;team_flag_url;rank_offers_to_receive_total;offers_to_receive_total;offers_to_receive_in_behind;offers_to_receive_in_between;offers_to_receive_in_front;offers_to_receive_inside;offers_to_receive_outside;receptions_in_behind;receptions_between_midfield_and_defensive_line;receptions_under_pressure;number_of_involvements;rank_offers_to_receive_in_behind;rank_offers_to_receive_in_between;rank_offers_to_receive_in_front;rank_offers_to_receive_inside;rank_offers_to_receive_outside;rank_receptions_in_behind;rank_receptions_between_midfield_and_defensive_line;rank_receptions_under_pressure;rank_number_of_involvements
314722;285023_43822;;Moon Seonmin;;;;;;;;;1672;;;;;;;;;;;1672;1672;1672;1672;1672;1672;1672;1672;1672
405838;285023_43942;;Morgan Gibbs White;;;;;;;;;1673;;;;;;;;;;;1673;1673;1673;1673;1673;1673;1673;1673;1673
403808;285023_43948;;Moritz Nicolas;;;;;;;;;1675;;;;;;;;;;;1675;1675;1675;1675;1675;1675;1675;1675;1675
314249;285023_43817;;Morteza Pouraliganji;;;;;;;;;1678;;;;;;;;;;;1678;1678;1678;1678;1678;1678;1678;1678;1678
385410;285023_43978;;Moses Dyer;;;;;;;;;1680;;;;;;;;;;;1680;1680;1680;1680;1680;1680;1680;1680;1680
430468;285023_43855;;Mostafa Mohamed;;;;;;;;;1681;;;;;;;;;;;1681;1681;1681;1681;1681;1681;1681;1681;1681
419159;285023_43946;;Moussa Diaby;;;;;;;;;1687;;;;;;;;;;;1687;1687;1687;1687;1687;1687;1687;1687;1687
425532;285023_43834;;Moustafa Tarek;;;;;;;;;1689;;;;;;;;;;;1689;1689;1689;1689;1689;1689;1689;1689;1689
514407;285023_43834;;Mrwan Hassan;;;;;;;;;1691;;;;;;;;;;;1691;1691;1691;1691;1691;1691;1691;1691;1691
429064;285023_43834;;Mubarak Shanan;;;;;;;;;1693;;;;;;;;;;;1693;1693;1693;1693;1693;1693;1693;1693;1693
484299;285023_44005;;Muhammadrasul Abdumajidov;;;;;;;;;1694;;;;;;;;;;;1694;1694;1694;1694;1694;1694;1694;1694;1694
463284;285023_43934;;Muhammed Cham;;;;;;;;;1695;;;;;;;;;;;1695;1695;1695;1695;1695;1695;1695;1695;1695
481221;285023_44005;;Mukhammadkodir Khamraliev;;;;;;;;;1696;;;;;;;;;;;1696;1696;1696;1696;1696;1696;1696;1696;1696
430519;285023_43835;;Mukhtar Ali;;;;;;;;;1697;;;;;;;;;;;1697;1697;1697;1697;1697;1697;1697;1697;1697
496317;285023_43835;;Murad Alhawsawi;;;;;;;;;1700;;;;;;;;;;;1700;1700;1700;1700;1700;1700;1700;1700;1700
397870;285023_43834;;Musaab Khidir;;;;;;;;;1701;;;;;;;;;;;1701;1701;1701;1701;1701;1701;1701;1701;1701
502743;285023_43972;;Mustafa Eskihellac;;;;;;;;;1703;;;;;;;;;;;1703;1703;1703;1703;1703;1703;1703;1703;1703
475109;285023_43942;;Myles Lewis Skelly;;;;;;;;;1705;;;;;;;;;;;1705;1705;1705;1705;1705;1705;1705;1705;1705
448583;285023_43822;;Na Sangho;;;;;;;;;1706;;;;;;;;;;;1706;1706;1706;1706;1706;1706;1706;1706;1706
486625;285023_43834;;Nabil Irfan;;;;;;;;;1709;;;;;;;;;;;1709;1709;1709;1709;1709;1709;1709;1709;1709
512050;285023_43888;;Nacim Dendani;;;;;;;;;1710;;;;;;;;;;;1710;1710;1710;1710;1710;1710;1710;1710;1710
433371;285023_43888;;Nader Ghandri;;;;;;;;;1711;;;;;;;;;;;1711;1711;1711;1711;1711;1711;1711;1711;1711
386284;285023_43930;;Nahitan Nandez;;;;;;;;;1714;;;;;;;;;;;1714;1714;1714;1714;1714;1714;1714;1714;1714
491229;285023_44037;;Nail Omerovic;;;;;;;;;1716;;;;;;;;;;;1716;1716;1716;1716;1716;1716;1716;1716;1716
441319;285023_43879;;Nampalys Mendy;;;;;;;;;1717;;;;;;;;;;;1717;1717;1717;1717;1717;1717;1717;1717;1717
331166;285023_43819;;Naomichi Ueda;;;;;;;;;1719;;;;;;;;;;;1719;1719;1719;1719;1719;1719;1719;1719;1719
430485;285023_43855;;Nasser Mansy;;;;;;;;;1721;;;;;;;;;;;1721;1721;1721;1721;1721;1721;1721;1721;1721
522339;285023_43924;;Natan;;;;;;;;;1722;;;;;;;;;;;1722;1722;1722;1722;1722;1722;1722;1722;1722
507892;285023_43935;;Nathan De Cat;;;;;;;;;1724;;;;;;;;;;;1724;1724;1724;1724;1724;1724;1724;1724;1724
485451;285023_43921;;Nathan Harriel;;;;;;;;;1725;;;;;;;;;;;1725;1725;1725;1725;1725;1725;1725;1725;1725
466374;285023_1895293;;Nathangelo Markelo;;;;;;;;;1730;;;;;;;;;;;1730;1730;1730;1730;1730;1730;1730;1730;1730
523175;285023_43860;;Nathaniel Adjei;;;;;;;;;1731;;;;;;;;;;;1731;1731;1731;1731;1731;1731;1731;1731;1731
441304;285023_43872;;Nayef Aguerd;;;;df;;;https://digitalhub.fifa.com/transform/509c1663-2038-46b6-9fda-ae45d816425b/AGUERD-Nayef_441304;;1735;;;;;;;;;;;1735;1735;1735;1735;1735;1735;1735;1735;1735
504766;285023_43926;;Neiser Villarreal;;;;;;;;;1738;;;;;;;;;;;1738;1738;1738;1738;1738;1738;1738;1738;1738
486371;285023_43926;;Nelson Deossa;;;;;;;;;1739;;;;;;;;;;;1739;1739;1739;1739;1739;1739;1739;1739;1739
523340;285023_43834;;Niall Mason;;;;;;;;;1745;;;;;;;;;;;1745;1745;1745;1745;1745;1745;1745;1745;1745
389510;285023_43976;;Nicholas Dagostino;;;;;;;;;1746;;;;;;;;;;;1746;1746;1746;1746;1746;1746;1746;1746;1746
411304;285023_43942;;Nick Pope;;;;;;;;;1747;;;;;;;;;;;1747;1747;1747;1747;1747;1747;1747;1747;1747
523048;285023_1895293;;Nicky Souren;;;;;;;;;1749;;;;;;;;;;;1749;1749;1749;1749;1749;1749;1749;1749;1749
395473;285023_43948;;Niclas Fuellkrug;;;;;;;;;1750;;;;;;;;;;;1750;1750;1750;1750;1750;1750;1750;1750;1750
429541;285023_43922;;Nicolas Capaldo;;;;;;;;;1757;;;;;;;;;;;1757;1757;1757;1757;1757;1757;1757;1757;1757
428044;285023_43922;;Nicolas Dominguez;;;;;;;;;1759;;;;;;;;;;;1759;1759;1759;1759;1759;1759;1759;1759;1759
489697;285023_43930;;Nicolas Fonseca;;;;;;;;;1760;;;;;;;;;;;1760;1760;1760;1760;1760;1760;1760;1760;1760
514015;285023_43934;;Nicolas Kristof;;;;;;;;;1762;;;;;;;;;;;1762;1762;1762;1762;1762;1762;1762;1762;1762
486824;285023_43930;;Nicolas Marichal;;;;;;;;;1763;;;;;;;;;;;1763;1763;1763;1763;1763;1763;1763;1763;1763
522648;285023_43948;;Nicolo Tresoldi;;;;;;;;;1769;;;;;;;;;;;1769;1769;1769;1769;1769;1769;1769;1769;1769
487276;285023_43961;;Nikita Haikin;;;;;;;;;1771;;;;;;;;;;;1771;1771;1771;1771;1771;1771;1771;1771;1771
440747;285023_43978;;Niko Kirwan;;;;;;;;;1772;;;;;;;;;;;1772;1772;1772;1772;1772;1772;1772;1772;1772
522869;285023_43899;;Nikola Markovic;;;;;;;;;1775;;;;;;;;;;;1775;1775;1775;1775;1775;1775;1775;1775;1775
385416;285023_43978;;Nikola Tzanev;;;;;;;;;1777;;;;;;;;;;;1777;1777;1777;1777;1777;1777;1777;1777;1777
498502;285023_43934;;Nikolas Polster;;;;;;;;;1780;;;;;;;;;;;1780;1780;1780;1780;1780;1780;1780;1780;1780
498504;285023_43934;;Nikolas Veratschnig;;;;;;;;;1781;;;;;;;;;;;1781;1781;1781;1781;1781;1781;1781;1781;1781
505987;285023_43934;;Nikolaus Wurmbrand;;;;;;;;;1782;;;;;;;;;;;1782;1782;1782;1782;1782;1782;1782;1782;1782
480445;285023_1895293;;Nino Fancito;;;;;;;;;1784;;;;;;;;;;;1784;1784;1784;1784;1784;1784;1784;1784;1784
522877;285023_43899;;Noah Abatneh;;;;;;;;;1790;;;;;;;;;;;1790;1790;1790;1790;1790;1790;1790;1790;1790
522652;285023_43948;;Noah Atubolu;;;;;;;;;1791;;;;;;;;;;;1791;1791;1791;1791;1791;1791;1791;1791;1791
522401;285023_43970;;Noah Eile;;;;;;;;;1792;;;;;;;;;;;1792;1792;1792;1792;1792;1792;1792;1792;1792
520223;285023_43879;;Nobel Mendy;;;;;;;;;1795;;;;;;;;;;;1795;1795;1795;1795;1795;1795;1795;1795;1795
464930;285023_44005;;Nodirbek Abdurazzokov;;;;;;;;;1796;;;;;;;;;;;1796;1796;1796;1796;1796;1796;1796;1796;1796
510890;285023_43970;;Noel Tornqvist;;;;;;;;;1797;;;;;;;;;;;1797;1797;1797;1797;1797;1797;1797;1797;1797
494480;285023_43888;;Noureddine Farhati;;;;;;;;;1801;;;;;;;;;;;1801;1801;1801;1801;1801;1801;1801;1801;1801
448086;285023_43963;;Nuno Tavares;;;;;;;;;1805;;;;;;;;;;;1805;1805;1805;1805;1805;1805;1805;1805;1805
520111;285023_43961;;Odin Bjortuft;;;;;;;;;1810;;;;;;;;;;;1810;1810;1810;1810;1810;1810;1810;1810;1810
390085;285023_43822;;Oh Sehun;;;;;;;;;1813;;;;;;;;;;;1813;1813;1813;1813;1813;1813;1813;1813;1813
523392;285023_43972;;Okan Kocuk;;;;;;;;;1814;;;;;;;;;;;1814;1814;1814;1814;1814;1814;1814;1814;1814
487394;285023_43967;;Oli Mcburnie;;;;;;;;;1815;;;;;;;;;;;1815;1815;1815;1815;1815;1815;1815;1815;1815
401336;285023_43967;;Oliver Burke;;;;;;;;;1817;;;;;;;;;;;1817;1817;1817;1817;1817;1817;1817;1817;1817
483268;285023_43935;;Olivier Deman;;;;;;;;;1818;;;;;;;;;;;1818;1818;1818;1818;1818;1818;1818;1818;1818
512040;285023_43888;;Omar Ben Ali;;;;;;;;;1822;;;;;;;;;;;1822;1822;1822;1822;1822;1822;1822;1822;1822
331845;285023_43914;;Omar Browne;;;;;;;;;1823;;;;;;;;;;;1823;1823;1823;1823;1823;1823;1823;1823;1823
485752;285023_43872;;Omar El Hilali;;;;;;;;;1824;;;;;;;;;;;1824;1824;1824;1824;1824;1824;1824;1824;1824
480447;285023_43914;;Omar Valencia;;;;;;;;;1827;;;;;;;;;;;1827;1827;1827;1827;1827;1827;1827;1827;1827
523124;285023_43995;;Ondrej Kricfalusi;;;;;;;;;1828;;;;;;;;;;;1828;1828;1828;1828;1828;1828;1828;1828;1828
523105;285023_43995;;Ondrej Mihalik;;;;;;;;;1829;;;;;;;;;;;1829;1829;1829;1829;1829;1829;1829;1829;1829
436853;285023_43855;;Osama Faisal;;;;;;;;;1835;;;;;;;;;;;1835;1835;1835;1835;1835;1835;1835;1835;1835
361128;285023_43818;;Osamah Rashid;;;;;;;;;1836;;;;;;;;;;;1836;1836;1836;1836;1836;1836;1836;1836;1836
430715;285023_43969;;Oscar Mingueza;;;;;;;;;1838;;;;;;;;;;;1838;1838;1838;1838;1838;1838;1838;1838;1838
523179;285023_43860;;Oscar Naasei;;;;;;;;;1839;;;;;;;;;;;1839;1839;1839;1839;1839;1839;1839;1839;1839
373340;285023_43928;;Oscar Romero;;;;;;;;;1840;;;;;;;;;;;1840;1840;1840;1840;1840;1840;1840;1840;1840
463504;285023_43927;;Oscar Zambrano;;;;;;;;;1841;;;;;;;;;;;1841;1841;1841;1841;1841;1841;1841;1841;1841
489519;285023_44037;;Osman Hadzikic;;;;;;;;;1842;;;;;;;;;;;1842;1842;1842;1842;1842;1842;1842;1842;1842
505071;285023_43872;;Othmane Maamma;;;;;;;;;1846;;;;;;;;;;;1846;1846;1846;1846;1846;1846;1846;1846;1846
522397;285023_43970;;Otto Rosengren;;;;;;;;;1847;;;;;;;;;;;1847;1847;1847;1847;1847;1847;1847;1847;1847
485750;285023_43872;;Oussama Targhalline;;;;;;;;;1852;;;;;;;;;;;1852;1852;1852;1852;1852;1852;1852;1852;1852
403661;285023_43879;;Ousseynou Niang;;;;;;;;;1853;;;;;;;;;;;1853;1853;1853;1853;1853;1853;1853;1853;1853
390203;285023_43978;;Owen Parker Price;;;;;;;;;1855;;;;;;;;;;;1855;1855;1855;1855;1855;1855;1855;1855;1855
479068;285023_44005;;Oybek Bozorov;;;;;;;;;1856;;;;;;;;;;;1856;1856;1856;1856;1856;1856;1856;1856;1856
484646;285023_43969;;Pablo Barrios;;;;;;;;;1858;;;;;;;;;;;1858;1858;1858;1858;1858;1858;1858;1858;1858
430729;285023_43969;;Pablo Fornals;;;;;;;;;1859;;;;;;;;;;;1859;1859;1859;1859;1859;1859;1859;1859;1859
523345;285023_43879;;Pape Sy;;;;;;;;;1863;;;;;;;;;;;1863;1863;1863;1863;1863;1863;1863;1863;1863
486653;285023_43822;;Park Seungwook;;;;;;;;;1866;;;;;;;;;;;1866;1866;1866;1866;1866;1866;1866;1866;1866
484863;285023_43971;;Pascal Loretz;;;;;;;;;1868;;;;;;;;;;;1868;1868;1868;1868;1868;1868;1868;1868;1868
477851;285023_43850;;Patrick Andrade;;;;;;;;;1870;;;;;;;;;;;1870;1870;1870;1870;1870;1870;1870;1870;1870
485446;285023_43921;;Patrick Schulte;;;;;;;;;1875;;;;;;;;;;;1875;1875;1875;1875;1875;1875;1875;1875;1875
481157;285023_43976;;Patrick Yazbek;;;;;;;;;1877;;;;;;;;;;;1877;1877;1877;1877;1877;1877;1877;1877;1877
398563;285023_43970;;Patrik Carlgren;;;;;;;;;1878;;;;;;;;;;;1878;1878;1878;1878;1878;1878;1878;1878;1878
514163;285023_43995;;Patrik Hellebrand;;;;;;;;;1879;;;;;;;;;;;1879;1879;1879;1879;1879;1879;1879;1879;1879
430721;285023_43969;;Pau Torres;;;;;;;;;1882;;;;;;;;;;;1882;1882;1882;1882;1882;1882;1882;1882;1882
523180;285023_43860;;Paul Reverson;;;;;;;;;1885;;;;;;;;;;;1885;1885;1885;1885;1885;1885;1885;1885;1885
411326;285023_43963;;Paulinho;;;;;;;;;1887;;;;;;;;;;;1887;1887;1887;1887;1887;1887;1887;1887;1887
522489;285023_43850;;Paulo Cardoso;;;;;;;;;1888;;;;;;;;;;;1888;1888;1888;1888;1888;1888;1888;1888;1888
511827;285023_43924;;Paulo Henrique;;;;;;;;;1889;;;;;;;;;;;1889;1889;1889;1889;1889;1889;1889;1889;1889
488064;285023_43995;;Pavel Bucha;;;;;;;;;1890;;;;;;;;;;;1890;1890;1890;1890;1890;1890;1890;1890;1890
464569;285023_43921;;Paxten Aaronson;;;;;;;;;1892;;;;;;;;;;;1892;1892;1892;1892;1892;1892;1892;1892;1892
430600;285023_43924;;Pedro;;;;;;;;;1895;;;;;;;;;;;1895;1895;1895;1895;1895;1895;1895;1895;1895
448088;285023_43963;;Pedro Goncalves;;;;;;;;;1896;;;;;;;;;;;1896;1896;1896;1896;1896;1896;1896;1896;1896
494585;285023_43818;;Peter Gwargis;;;;;;;;;1904;;;;;;;;;;;1904;1904;1904;1904;1904;1904;1904;1904;1904
405836;285023_43942;;Phil Foden;;;;;;;;;1905;;;;;;;;;;;1905;1905;1905;1905;1905;1905;1905;1905;1905
389903;285023_43971;;Philipp Koehn;;;;;;;;;1906;;;;;;;;;;;1906;1906;1906;1906;1906;1906;1906;1906;1906
522642;285023_43948;;Philipp Treu;;;;;;;;;1908;;;;;;;;;;;1908;1908;1908;1908;1908;1908;1908;1908;1908
430706;285023_43946;;Pierre Kalulu;;;;;;;;;1912;;;;;;;;;;;1912;1912;1912;1912;1912;1912;1912;1912;1912
523226;285023_43817;;Pouria Latififar;;;;;;;;;1913;;;;;;;;;;;1913;1913;1913;1913;1913;1913;1913;1913;1913
523233;285023_43817;;Pourya Shahrabadi;;;;;;;;;1914;;;;;;;;;;;1914;1914;1914;1914;1914;1914;1914;1914;1914
523176;285023_43860;;Prince Amoako;;;;;;;;;1916;;;;;;;;;;;1916;1916;1916;1916;1916;1916;1916;1916;1916
483554;285023_43960;;Quilindschy Hartman;;;;;;;;;1918;;;;;;;;;;;1918;1918;1918;1918;1918;1918;1918;1918;1918
504314;285023_43914;;Rafael Mosquera;;;;;;;;;1922;;;;;;;;;;;1922;1922;1922;1922;1922;1922;1922;1922;1922
386036;285023_43926;;Rafael Santos Borre;;;;;;;;;1923;;;;;;;;;;;1923;1923;1923;1923;1923;1923;1923;1923;1923
448406;285023_43899;;Raheem Edwards;;;;;;;;;1925;;;;;;;;;;;1925;1925;1925;1925;1925;1925;1925;1925;1925
423938;285023_43899;;Ralph Priso;;;;;;;;;1927;;;;;;;;;;;1927;1927;1927;1927;1927;1927;1927;1927;1927
430696;285023_43946;;Randal Kolo Muani;;;;;;;;;1934;;;;;;;;;;;1934;1934;1934;1934;1934;1934;1934;1934;1934
313027;285023_1895293;;Rangelo Janga;;;;;;;;;1935;;;;;;;;;;;1935;1935;1935;1935;1935;1935;1935;1935;1935
444219;285023_43860;;Ransford Yeboah Koenigsdoerffer;;;;;;;;;1937;;;;;;;;;;;1937;1937;1937;1937;1937;1937;1937;1937;1937
522499;285023_43976;;Raphael Borges Rodrigues;;;;;;;;;1938;;;;;;;;;;;1938;1938;1938;1938;1938;1938;1938;1938;1938
448824;285023_43879;;Rassoul Ndiaye;;;;;;;;;1940;;;;;;;;;;;1940;1940;1940;1940;1940;1940;1940;1940;1940
495353;285023_43934;;Raul Florucz;;;;;;;;;1941;;;;;;;;;;;1941;1941;1941;1941;1941;1941;1941;1941;1941
481582;285023_43835;;Rayan Hamed;;;;;;;;;1948;;;;;;;;;;;1948;1948;1948;1948;1948;1948;1948;1948;1948
512158;285023_43843;;Rayan Kolli;;;;;;;;;1949;;;;;;;;;;;1949;1949;1949;1949;1949;1949;1949;1949;1949
520400;285023_43872;;Rayane Bounida;;;;;;;;;1950;;;;;;;;;;;1950;1950;1950;1950;1950;1950;1950;1950;1950
523336;285023_43834;;Rayyan Ahmed;;;;;;;;;1951;;;;;;;;;;;1951;1951;1951;1951;1951;1951;1951;1951;1951
494352;285023_43860;;Razak Simpson;;;;;;;;;1952;;;;;;;;;;;1952;1952;1952;1952;1952;1952;1952;1952;1952
512148;285023_43843;;Redouane Berkane;;;;;;;;;1954;;;;;;;;;;;1954;1954;1954;1954;1954;1954;1954;1954;1954
403302;285023_43819;;Reo Hatate;;;;;;;;;1961;;;;;;;;;;;1961;1961;1961;1961;1961;1961;1961;1961;1961
475867;285023_43817;;Reza Ghandipour;;;;;;;;;1962;;;;;;;;;;;1962;1962;1962;1962;1962;1962;1962;1962;1962
489555;285023_43820;;Reziq Banihani;;;;;;;;;1963;;;;;;;;;;;1963;1963;1963;1963;1963;1963;1963;1963;1963
395215;285023_43963;;Ricardo Horta;;;;;;;;;1966;;;;;;;;;;;1966;1966;1966;1966;1966;1966;1966;1966;1966
485996;285023_43914;;Ricardo Phillips;;;;;;;;;1968;;;;;;;;;;;1968;1968;1968;1968;1968;1968;1968;1968;1968
491215;285023_43963;;Ricardo Velho;;;;;;;;;1970;;;;;;;;;;;1970;1970;1970;1970;1970;1970;1970;1970;1970
429920;285023_43924;;Richarlison;;;;;;;;;1973;;;;;;;;;;;1973;1973;1973;1973;1973;1973;1973;1973;1973
430670;285023_43948;;Ridle Baku;;;;;;;;;1975;;;;;;;;;;;1975;1975;1975;1975;1975;1975;1975;1975;1975
441182;285023_43972;;Ridvan Yilmaz;;;;;;;;;1976;;;;;;;;;;;1976;1976;1976;1976;1976;1976;1976;1976;1976
418642;285023_43819;;Rihito Yamamoto;;;;;;;;;1978;;;;;;;;;;;1978;1978;1978;1978;1978;1978;1978;1978;1978
404321;285023_43976;;Riley Mcgree;;;;;;;;;1979;;;;;;;;;;;1979;1979;1979;1979;1979;1979;1979;1979;1979
505696;285023_43908;;Ritchy Valme;;;;;;;;;1980;;;;;;;;;;;1980;1980;1980;1980;1980;1980;1980;1980;1980
523019;285023_43967;;Robbie Ure;;;;;;;;;1983;;;;;;;;;;;1983;1983;1983;1983;1983;1983;1983;1983;1983
484094;285023_43967;;Robby Mccrorie;;;;;;;;;1984;;;;;;;;;;;1984;1984;1984;1984;1984;1984;1984;1984;1984
484847;285023_43948;;Robert Andrich;;;;;;;;;1985;;;;;;;;;;;1985;1985;1985;1985;1985;1985;1985;1985;1985
441232;285023_43928;;Robert Morales;;;;;;;;;1986;;;;;;;;;;;1986;1986;1986;1986;1986;1986;1986;1986;1986
369756;285023_43928;;Robert Piris Da Motta;;;;;;;;;1987;;;;;;;;;;;1987;1987;1987;1987;1987;1987;1987;1987;1987
430736;285023_43969;;Robert Sanchez;;;;;;;;;1988;;;;;;;;;;;1988;1988;1988;1988;1988;1988;1988;1988;1988
430197;285023_43948;;Robin Gosens;;;;;;;;;1990;;;;;;;;;;;1990;1990;1990;1990;1990;1990;1990;1990;1990
448487;285023_43948;;Robin Koch;;;;;;;;;1992;;;;;;;;;;;1992;1992;1992;1992;1992;1992;1992;1992;1992
484316;285023_43969;;Robin Le Normand;;;;;;;;;1993;;;;;;;;;;;1993;1993;1993;1993;1993;1993;1993;1993;1993
472937;285023_20014;;Rocky Bushiri;;;;;;;;;1996;;;;;;;;;;;1996;1996;1996;1996;1996;1996;1996;1996;1996
494532;285023_43928;;Rodney Redes;;;;;;;;;1998;;;;;;;;;;;1998;1998;1998;1998;1998;1998;1998;1998;1998
496273;285023_43963;;Rodrigo Mora;;;;;;;;;2003;;;;;;;;;;;2003;2003;2003;2003;2003;2003;2003;2003;2003
523299;285023_43963;;Roger Fernandes;;;;;;;;;2005;;;;;;;;;;;2005;2005;2005;2005;2005;2005;2005;2005;2005
403101;285023_43946;;Romain Perraud;;;;;;;;;2007;;;;;;;;;;;2007;2007;2007;2007;2007;2007;2007;2007;2007
513163;285023_43921;;Roman Celentano;;;;;;;;;2008;;;;;;;;;;;2008;2008;2008;2008;2008;2008;2008;2008;2008
448354;285023_43935;;Romeo Lavia;;;;;;;;;2011;;;;;;;;;;;2011;2011;2011;2011;2011;2011;2011;2011;2011
514165;285023_43935;;Romeo Vermant;;;;;;;;;2012;;;;;;;;;;;2012;2012;2012;2012;2012;2012;2012;2012;2012
523186;285023_43860;;Ronald Donkor;;;;;;;;;2014;;;;;;;;;;;2014;2014;2014;2014;2014;2014;2014;2014;2014
400893;285023_43908;;Ronaldo Damus;;;;;;;;;2015;;;;;;;;;;;2015;2015;2015;2015;2015;2015;2015;2015;2015
485805;285023_43928;;Ronaldo De Jesus;;;;;;;;;2016;;;;;;;;;;;2016;2016;2016;2016;2016;2016;2016;2016;2016
506264;285023_43928;;Ronaldo Martinez;;;;;;;;;2017;;;;;;;;;;;2017;2017;2017;2017;2017;2017;2017;2017;2017
510889;285023_43970;;Roony Bardghji;;;;;;;;;2019;;;;;;;;;;;2019;2019;2019;2019;2019;2019;2019;2019;2019
484135;285023_43967;;Ross Mccrorie;;;;;;;;;2022;;;;;;;;;;;2022;2022;2022;2022;2022;2022;2022;2022;2022
523010;285023_43967;;Ruairidh Adams;;;;;;;;;2024;;;;;;;;;;;2024;2024;2024;2024;2024;2024;2024;2024;2024
485801;285023_43928;;Ruben Lezcano;;;;;;;;;2026;;;;;;;;;;;2026;2026;2026;2026;2026;2026;2026;2026;2026
411303;285023_43942;;Ruben Loftus Cheek;;;;;;;;;2027;;;;;;;;;;;2027;2027;2027;2027;2027;2027;2027;2027;2027
464922;285023_44005;;Rustam Turdimurodov;;;;;;;;;2033;;;;;;;;;;;2033;2033;2033;2033;2033;2033;2033;2033;2033
489486;285023_43967;;Ryan Gauld;;;;;;;;;2035;;;;;;;;;;;2035;2035;2035;2035;2035;2035;2035;2035;2035
522979;285023_43967;;Ryan One;;;;;;;;;2038;;;;;;;;;;;2038;2038;2038;2038;2038;2038;2038;2038;2038
484102;285023_43967;;Ryan Porteous;;;;;;;;;2039;;;;;;;;;;;2039;2039;2039;2039;2039;2039;2039;2039;2039
498456;285023_43819;;Ryoya Morishita;;;;;;;;;2041;;;;;;;;;;;2041;2041;2041;2041;2041;2041;2041;2041;2041
474900;285023_43819;;Ryunosuke Sato;;;;;;;;;2042;;;;;;;;;;;2042;2042;2042;2042;2042;2042;2042;2042;2042
495883;285023_43946;;Sacha Boey;;;;;;;;;2044;;;;;;;;;;;2044;2044;2044;2044;2044;2044;2044;2044;2044
395132;285023_43843;;Said Benrahma;;;;;;;;;2048;;;;;;;;;;;2048;2048;2048;2048;2048;2048;2048;2048;2048
514189;285023_43948;;Said El Mala;;;;;;;;;2049;;;;;;;;;;;2049;2049;2049;2049;2049;2049;2049;2049;2049
433588;285023_43818;;Sajjad Jasim;;;;;;;;;2050;;;;;;;;;;;2050;2050;2050;2050;2050;2050;2050;2050;2050
416905;285023_43855;;Salah Mohsen;;;;;;;;;2051;;;;;;;;;;;2051;2051;2051;2051;2051;2051;2051;2051;2051
496320;285023_43835;;Saleh Abu Alshamat;;;;;;;;;2054;;;;;;;;;;;2054;2054;2054;2054;2054;2054;2054;2054;2054
523171;285023_43860;;Salim Adams;;;;;;;;;2059;;;;;;;;;;;2059;2059;2059;2059;2059;2059;2059;2059;2059
448518;285023_43860;;Salis Abdul Samed;;;;;;;;;2060;;;;;;;;;;;2060;2060;2060;2060;2060;2060;2060;2060;2060
395032;285023_43899;;Sam Adekugbe;;;;;;;;;2061;;;;;;;;;;;2061;2061;2061;2061;2061;2061;2061;2061;2061
405481;285023_43978;;Sam Sutton;;;;;;;;;2062;;;;;;;;;;;2062;2062;2062;2062;2062;2062;2062;2062;2062
448504;285023_43817;;Saman Fallah;;;;;;;;;2063;;;;;;;;;;;2063;2063;2063;2063;2063;2063;2063;2063;2063
483316;285023_43934;;Samson Baidoo;;;;;;;;;2069;;;;;;;;;;;2069;2069;2069;2069;2069;2069;2069;2069;2069
493063;285023_43970;;Samuel Dahl;;;;;;;;;2071;;;;;;;;;;;2071;2071;2071;2071;2071;2071;2071;2071;2071
486126;285023_20014;;Samuel Essende;;;;;;;;;2072;;;;;;;;;;;2072;2072;2072;2072;2072;2072;2072;2072;2072
495277;285023_43924;;Samuel Lino;;;;;;;;;2073;;;;;;;;;;;2073;2073;2073;2073;2073;2073;2073;2073;2073
492360;285023_43935;;Samuel Mbangula;;;;;;;;;2074;;;;;;;;;;;2074;2074;2074;2074;2074;2074;2074;2074;2074
331735;285023_43899;;Samuel Piette;;;;;;;;;2076;;;;;;;;;;;2076;2076;2076;2076;2076;2076;2076;2076;2076
479024;285023_43976;;Samuel Silvera;;;;;;;;;2077;;;;;;;;;;;2077;2077;2077;2077;2077;2077;2077;2077;2077
495019;285023_43922;;Santiago Beltran;;;;;;;;;2082;;;;;;;;;;;2082;2082;2082;2082;2082;2082;2082;2082;2082
463674;285023_43922;;Santiago Castro;;;;;;;;;2084;;;;;;;;;;;2084;2084;2084;2084;2084;2084;2084;2084;2084
463878;285023_43930;;Santiago Homenchenko;;;;;;;;;2086;;;;;;;;;;;2086;2086;2086;2086;2086;2086;2086;2086;2086
441615;285023_43928;;Santiago Rojas;;;;;;;;;2088;;;;;;;;;;;2088;2088;2088;2088;2088;2088;2088;2088;2088
514240;285023_44005;;Sardor Bakhromov;;;;;;;;;2089;;;;;;;;;;;2089;2089;2089;2089;2089;2089;2089;2089;2089
522294;285023_43971;;Sascha Britschgi;;;;;;;;;2092;;;;;;;;;;;2092;2092;2092;2092;2092;2092;2092;2092;2092
372021;285023_43934;;Sascha Horvath;;;;;;;;;2093;;;;;;;;;;;2093;2093;2093;2093;2093;2093;2093;2093;2093
463130;285023_43928;;Saul Salcedo;;;;;;;;;2095;;;;;;;;;;;2095;2095;2095;2095;2095;2095;2095;2095;2095
